"HECTAD","TIME.PERIOD","EASTING","NORTHING","HECTAD.SR","REGION.SR","PERCENT.RECORDED","RECORDING.LEVEL","lon","lat"
"SN10","2012-2016",210000,200000,116,548,21.1678832116788,"Well recorded",-4.74883588035151,51.6665675871298
"SN10","1975-1991",210000,200000,129,554,23.2851985559567,"Well recorded",-4.74883588035151,51.6665675871298
"SN12","2012-2016",210000,220000,187,550,34,"Heavily recorded",-4.75977218150206,51.8461809771432
"SN12","1975-1991",210000,220000,11,562,1.95729537366548,"Recorded",-4.75977218150206,51.8461809771432
"SN13","2012-2016",210000,230000,310,553,56.0578661844485,"Heavily recorded",-4.76528320230693,51.9359849803197
"SN13","1975-1991",210000,230000,154,564,27.3049645390071,"Heavily recorded",-4.76528320230693,51.9359849803197
"SN14","2012-2016",210000,240000,284,550,51.6363636363636,"Heavily recorded",-4.77082306747006,52.0257871864512
"SN14","1975-1991",210000,240000,226,564,40.0709219858156,"Heavily recorded",-4.77082306747006,52.0257871864512
"SN15","2012-2016",210000,250000,60,549,10.9289617486339,"Well recorded",-4.77639197750221,52.1155875936507
"SN15","1975-1991",210000,250000,8,564,1.41843971631206,"Recorded",-4.77639197750221,52.1155875936507
"SN20","2012-2016",220000,200000,98,549,17.8506375227687,"Well recorded",-4.60439934724001,51.6698615569476
"SN20","1975-1991",220000,200000,13,555,2.34234234234234,"Recorded",-4.60439934724001,51.6698615569476
"SN21","2012-2016",220000,210000,267,552,48.3695652173913,"Heavily recorded",-4.60956754090144,51.7596797153029
"SN21","1975-1991",220000,210000,1,567,0.17636684303351,"Recorded",-4.60956754090144,51.7596797153029
"SN22","2012-2016",220000,220000,106,555,19.0990990990991,"Well recorded",-4.61476269796642,51.8494961221357
"SN22","1975-1991",220000,220000,1,565,0.176991150442478,"Recorded",-4.61476269796642,51.8494961221357
"SN23","2012-2016",220000,230000,2,554,0.36101083032491,"Recorded",-4.61998500496634,51.9393107758906
"SN23","1975-1991",220000,230000,2,564,0.354609929078014,"Recorded",-4.61998500496634,51.9393107758906
"SN24","2012-2016",220000,240000,180,551,32.6678765880218,"Heavily recorded",-4.62523465020399,52.0291236750005
"SN24","1975-1991",220000,240000,287,567,50.6172839506173,"Heavily recorded",-4.62523465020399,52.0291236750005
"SN25","2012-2016",220000,250000,287,549,52.2768670309654,"Heavily recorded",-4.63051182377449,52.118934817887
"SN25","1975-1991",220000,250000,306,564,54.2553191489362,"Heavily recorded",-4.63051182377449,52.118934817887
"SN30","2012-2016",230000,200000,255,550,46.3636363636364,"Heavily recorded",-4.45993603580272,51.6729780324281
"SN30","1975-1991",230000,200000,129,554,23.2851985559567,"Well recorded",-4.45993603580272,51.6729780324281
"SN31","2012-2016",230000,210000,290,553,52.4412296564195,"Heavily recorded",-4.46481831226536,51.7628061895035
"SN31","1975-1991",230000,210000,17,557,3.05206463195691,"Recorded",-4.46481831226536,51.7628061895035
"SN33","2012-2016",230000,230000,290,555,52.2522522522523,"Heavily recorded",-4.47465946969553,51.9424573664969
"SN33","1975-1991",230000,230000,97,565,17.1681415929204,"Well recorded",-4.47465946969553,51.9424573664969
"SN34","2012-2016",230000,240000,184,551,33.3938294010889,"Heavily recorded",-4.47961870491609,52.0322803838683
"SN34","1975-1991",230000,240000,289,565,51.1504424778761,"Heavily recorded",-4.47961870491609,52.0322803838683
"SN35","2012-2016",230000,250000,141,551,25.5898366606171,"Heavily recorded",-4.48460395011991,52.1221016854435
"SN35","1975-1991",230000,250000,24,561,4.27807486631016,"Recorded",-4.48460395011991,52.1221016854435
"SN36","2012-2016",230000,260000,98,543,18.0478821362799,"Well recorded",-4.48961538667976,52.2119212699263
"SN36","1975-1991",230000,260000,1,560,0.178571428571429,"Recorded",-4.48961538667976,52.2119212699263
"SN40","2012-2016",240000,200000,392,553,70.8860759493671,"Heavily recorded",-4.31544742320907,51.6759169391537
"SN40","1975-1991",240000,200000,265,559,47.4060822898032,"Heavily recorded",-4.31544742320907,51.6759169391537
"SN41","2012-2016",240000,210000,101,558,18.1003584229391,"Well recorded",-4.32004360784217,51.765754526504
"SN41","1975-1991",240000,210000,97,558,17.3835125448029,"Well recorded",-4.32004360784217,51.765754526504
"SN43","2012-2016",240000,230000,286,553,51.7179023508137,"Heavily recorded",-4.32930810439108,51.9454246762867
"SN43","1975-1991",240000,230000,1,565,0.176991150442478,"Recorded",-4.32930810439108,51.9454246762867
"SN44","2012-2016",240000,240000,60,548,10.9489051094891,"Well recorded",-4.33397674993957,52.0352572367157
"SN44","1975-1991",240000,240000,230,565,40.7079646017699,"Heavily recorded",-4.33397674993957,52.0352572367157
"SN45","2012-2016",240000,250000,284,551,51.5426497277677,"Heavily recorded",-4.33866988540729,52.1250881194902
"SN45","1975-1991",240000,250000,142,563,25.2220248667851,"Heavily recorded",-4.33866988540729,52.1250881194902
"SN46","2012-2016",240000,260000,72,542,13.2841328413284,"Well recorded",-4.34338768161089,52.2149173235922
"SN46","1975-1991",240000,260000,14,558,2.5089605734767,"Recorded",-4.34338768161089,52.2149173235922
"SN50","2012-2016",250000,200000,291,573,50.7853403141361,"Heavily recorded",-4.17093498826443,51.6786782069247
"SN50","1975-1991",250000,200000,4,572,0.699300699300699,"Recorded",-4.17093498826443,51.6786782069247
"SN51","2012-2016",250000,210000,306,561,54.5454545454545,"Heavily recorded",-4.17524491660284,51.7685246556575
"SN51","1975-1991",250000,210000,160,564,28.3687943262411,"Heavily recorded",-4.17524491660284,51.7685246556575
"SN52","2012-2016",250000,220000,112,557,20.1077199281867,"Well recorded",-4.1795773414802,51.8583694648328
"SN52","1975-1991",250000,220000,213,562,37.9003558718861,"Heavily recorded",-4.1795773414802,51.8583694648328
"SN53","2012-2016",250000,230000,305,557,54.7576301615799,"Heavily recorded",-4.18393241864395,51.9482126337064
"SN53","1975-1991",250000,230000,23,565,4.07079646017699,"Recorded",-4.18393241864395,51.9482126337064
